"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","Q1","Q7","Q8","Q82","Q80","Q81","SB_choice","Q77_1","Q77_2","Q77_3","Q77_4","NH_choice","Q76_1","Q76_2","Q76_3","Q76_4","Q53_1","Q72_1","Q72_2","Q72_3","Q72_4","Q52_1","Q73_1","Q73_2","Q73_3","Q73_4","Q31_1","Q74_1","Q74_2","Q74_3","Q74_4","Q48_1","Q75_1","Q75_2","Q75_3","Q75_4","sb_ad_den","Q66_1","Q66_2","Q66_3","Q66_4","sb_ad_car","Q67_1","Q67_2","Q67_3","Q67_4","sb_op_den","Q64_1","Q64_2","Q64_3","Q64_4","sb_op_car","Q65_1","Q65_2","Q65_3","Q65_4","nh_ad_win","Q59_1","Q59_2","Q59_3","Q59_4","nh_ad_lose","Q60_1","Q60_2","Q60_3","Q60_4","nh_op_win","Q61_1","Q61_2","Q61_3","Q61_4","nh_op_lose","Q62_1","Q62_2","Q62_3","Q62_4","control","Q63_1","Q63_2","Q63_3","Q63_4","Q54_1","Q71_1","Q71_2","Q71_3","Q71_4","Q55_1","Q70_1","Q70_2","Q70_3","Q70_4","Q57_1","Q69_1","Q69_2","Q69_3","Q69_4","Q56_1","Q68_1","Q68_2","Q68_3","Q68_4","Q36","Q11","Q37","Q78","Q79_1","Q23_1","Q35_1","Q26_1","Q27_1","Q45_1","Q58","Q13","Q14","Q15","Q16","Q17","Q18","Q19","Q20","Q38","DO-BR-FL_112","DO-BR-FL_69","DO-BR-FL_107","DO-BR-FL_88","DO-BR-FL_110","DO-BL-Importance","DO-Q-SB_choice","DO-Q-NH_choice","LocationLatitude","LocationLongitude","LocationAccuracy"
"R_2VF3pGZBtLauYsI","Default Response Set","Anonymous",,,"98.236.114.178",0,2/5/2016 9:57,2/5/2016 10:04,1,1,1,"Yesterday, I woke up early and went to the gym before work. I then went to the office to work. At work, I held several meetings throughout the day to drive my projects.  After work, I cooked, ate and cleaned up after dinner.  I then checked my email and browsed the internet for a while as I watched a hockey game. I then went to my bed, read a bit and then fell asleep",1,1,42,1,6.848,6.848,7.684,1,2,4.672,5.48,9.436,2,66,4.09,4.09,4.83,1,,,,,,,,,,,54,3.174,3.174,8.05,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Donald Trump might receive unexpected support due to Ted Cruz's unfair activities in Iowa, where he solicited Carson supporters with inaccurate information.  Trump's policies may also be more popular in the state than I am expecting. /  / Trump has a strong base of support and can encourage a large voter turn out.  If he is able to mobilize his base, he can carry many votes in the state.",7.051,8.282,96.61,3,,,,,,67,4.722,6.123,6.542,2,,,,,,,,,,,54,4.696,4.696,6.05,1,1,1,179,1,38,6,4,1,2,3,1,"Joe Biden","Paul Ryan","Mitt Romney","Mitt Romney","Cam Newton","Peyton Manning","New England Patriots","Arizona Cardinals","None","SBchoice|NHchoice","FL_70|FL_79","NH_opposite","FL_94|FL_89","Factual Quiz - Politics|Factual Quiz - Football","Q45|Q27","2|1","2|1",40.8076019287,-79.4219970703,-1
"R_3knX4lhLKC7XMAR","Default Response Set","Anonymous",,,"24.8.142.116",0,2/5/2016 9:58,2/5/2016 10:04,1,1,1,"In the morning, I worked MTurk. In the afternoon I walked the dog, knitted hats for the homeless and watched TV. In the evening, I continued to knit hats for the homeless and watch TV.",1,1,42,2,3.475,3.475,4.689,1,1,5.419,5.419,6.696,1,,,,,,62,3.446,3.446,4.609,1,71,5.35,7.595,8.27,2,,,,,,,,,,,,,,,,"The Carolina Panthers are younger and hungrier and have not won any Super Bowls yet.",11.602,11.602,39.821,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,4.085,4.085,5.85,1,72,3.927,3.927,5.411,1,,,,,,1,1,160,1,61,3,1,1,4,2,1,"Joseph Biden","Paul Ryan","Mitt Romney","Mitt Romney","I don't know","Peyton Manning","New England Patriots","I don't know","I don't follow football closely although I live in Denver.","SBchoice|NHchoice","FL_79|FL_70","SB_opposite","FL_94|FL_89","Factual Quiz - Politics|Factual Quiz - Football","Q45|Q27","2|1","2|1",39.8473968506,-104.9458999634,-1
"R_1q95y5cOyOmfRFn","Default Response Set","Anonymous",,,"192.231.71.22",0,2/5/2016 9:58,2/5/2016 10:04,1,1,1,"I woke up and got ready for work. I ate breakfast and played with my dog. I drove to work. Then I figured out what I needed to do at work and went and saw some patients. Then I came up and had some mixed nuts for lunch. After lunch, I went and saw some more patients. Then I drove home. I cooked some vegetables for dinner. I watched tv. Then I got ready for bed.  ",1,1,42,2,3.148,3.148,4.633,1,1,7.684,7.684,11.159,1,,,,,,60,2.156,2.751,4.833,2,55,0,0,8.872,0,,,,,,,,,,,,,,,,"Carolina hasn't had their time in the limelight. They want it more than the Broncos, so they're going to fight harder. The underdog will always come back and surprise you.",16.793,16.793,69.297,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,3.451,3.451,5.819,1,55,1.86,1.86,5.838,1,,,,,,1,1,140,1,60,3,6,4,3,1,1,"Joe Biden","John Boehner","I don't know","I don't know","I have no idea","I don't know","I don't know","I dont know","None","NHchoice|SBchoice","FL_79|FL_70","SB_opposite","FL_89|FL_94","Factual Quiz - Politics|Factual Quiz - Football","Q45|Q27","1|2","2|1",32.3359069824,-90.1580963135,-1
"R_pnOF3mLINERmfOp","Default Response Set","Anonymous",,,"108.131.115.122",0,2/5/2016 10:01,2/5/2016 10:04,1,1,1," I went to the eye doctor in the early morning, then I finished there and had lunch. I bought some prescription eye drops, then came home and watched TV and enjoyed a few drinks.",1,1,"morning",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.2274932861,-89.0352020264,-1
"R_1MKAUKh5rIcfLjD","Default Response Set","Anonymous",,,"24.177.249.170",0,2/5/2016 10:03,2/5/2016 10:04,1,1,1,"In the morning I went to work and wrote reports. In the afternoon I had a spectacular buffet lunch. For dinner I went home and my husband and I went to a bar to celebrate the end of our short work week.",1,1,"morning",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.7911071777,-72.25340271,-1
"R_e5sgUEehouQtMyZ","Default Response Set","Anonymous",,,"71.60.207.101",0,2/5/2016 9:53,2/5/2016 10:04,1,1,1,"Unfortunately, I was sick yesterday. I did the dishes in the morning. They were left over from my surprise birthday party the evening before. In the afternoon, I went to the bank to deposit a check before picking up my friend at his house to go to rehearsal.  Then in the evening, I presided over the rehearsal for a play I am directing.",1,1,42,1,10.532,10.532,12.175,1,2,8.44,8.44,14.529,1,64,16.313,17.325,20.21,2,,,,,,,,,,,81,14.9,14.9,20.354,1,,,,,,,,,,,,,,,,"Firstly, I do not follow professional football very closely. Peyton Manning is also a strong leader, and has been to the Superbowl before. Denver has a much better reputation and longer history than the Panthers in the post season. Mostly, I do not know the stats of the each teams defense and offense, and my guess is mostly based on the fact that Cam Newton is younger and more in his prime than Peyton Manning is. I could easily be wrong.",16.153,16.153,110.661,1,,,,,,,,,,,,,,,,,,,,,,,,,,64,8.958,8.958,13.528,1,,,,,,,,,,,81,16.502,16.502,19.858,1,1,1,170,1,45,4,1,2,3,1,1,"Joe Biden","Paul Ryan","Mitt Romney","Mitt Romney","Cam Newton","Peyton Manning","New England Patriots","Arizona Cardinals",,"SBchoice|NHchoice","FL_70|FL_79","SB_opposite","FL_94|FL_89","Factual Quiz - Politics|Factual Quiz - Football","Q27|Q45","1|2","1|2",40.4344940186,-79.8660964966,-1
"R_2WHna2amz3hECxi","Default Response Set","Anonymous",,,"137.254.4.5",0,2/5/2016 9:57,2/5/2016 10:04,1,1,1,"In the morning, I got ready for work at my girlfriends house. I took the dog out, and fed him. I got to work at 8AM, and worked until 12. I went to lunch at my favorite spot, Potbelly, and ordered a salad. I went back to work at 1, got off at 5. After work I went to the gym and worked out for an hour. Then I had dinner, and played video games from 7 till 10 and went to bed.",1,1,42,1,2.284,2.284,3.073,1,1,3.247,3.247,5.086,1,90,1.502,1.502,1.968,1,,,,,,80,2.485,2.485,3.319,1,,,,,,,,,,,,,,,,,,,,,"The only way the broncos will beat the panthers is if the panthers offense doesn't let their QB throw. Right now they have one of the best offenses. The broncos need to have an aggressive defense and really rely on that. Their offense and QB are veterans and Peyton has been around the block of the Super Bowl before. The pressure thats on the panthers is immensive as they haven't been to a super bowl in a very long time. The broncos have less pressure and know what to do.",0.677,0.677,117.271,1,,,,,,,,,,,,,,,,,,,,,,,,,,81,3.985,3.985,4.615,1,,,,,,80,2.994,7.972,8.616,3,,,,,,1,1,180,1,70,6,4,3,3,4,1,"Joe Biden","I dont know","John McCain","Mitt Romney","Cam Newton","Peyton Manning","Cardinals","Patriots",,"NHchoice|SBchoice","FL_79|FL_70","SB_opposite","FL_89|FL_94","Factual Quiz - Politics|Factual Quiz - Football","Q27|Q45","2|1","1|2",37.5330963135,-122.2471008301,-1
"R_2bVNNxk7lyHt2jn","Default Response Set","Anonymous",,,"154.109.37.174",0,2/5/2016 9:56,2/5/2016 10:04,1,1,1,"I went to work in the morning until 6pm. I picked my girl from work and then went food shopping in order to prepare dinner. I got home and started working on mechanical turk and I played a little poker. Then I watched a couple of movies.",1,1,42,1,16.512,16.512,17.467,1,2,23.718,23.718,25.511,1,73,6.342,7.946,8.82,6,,,,,,,,,,,53,8.953,11,16.185,4,,,,,,,,,,,,,,,,,,,,,,,,,,"Trump has no experience in politics and he is just in so that he can take advantages of his position; He is radical and stubborn.He is not a diplomat and he is a racist.",9.324,9.324,97.357,1,,,,,,,,,,,,,,,,70,4.252,5.89,6.783,2,,,,,,,,,,,70,1.855,5.664,7.592,2,1,1,180,1,96,5,1,1,5,2,1,"joe biden","john","don't know","don't recall","don't know","don't know","eagles","minnesota ","thx","NHchoice|SBchoice","FL_70|FL_79","NH_advocate","FL_89|FL_94","Factual Quiz - Football|Factual Quiz - Politics","Q45|Q27","2|1","2|1",34,9,-1
"R_1pWHUx9vKd4k2eO","Default Response Set","Anonymous",,,"68.81.215.29",0,2/5/2016 9:55,2/5/2016 10:04,1,1,1,"I woke up, and did laundry. After laundry, I made breakfast, and went to class. After class, I went to work around the afternoon. After work, I went home, and made dinner. After dinner, I did my homework.",1,1,42,2,4.177,4.177,5.305,1,1,80.778,80.778,87.494,1,,,,,,50,115.28,115.28,116.131,1,60,7.425,11.924,12.765,3,,,,,,"They have a really good defense. I think, Peyton Manning have a little magic left in him, to pull the upset.",27.063,27.063,53.925,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,2.807,2.807,3.453,1,60,3.269,5.588,6.219,3,,,,,,1,1,158,1,16,1,7,3,6,6,1,"Joe Biden","Paul Ryan","Mitt Romney","Mitt Romney","Cam Newton","Peyton Manning","New England Patriots ","Arizona Cardinals","no comments","NHchoice|SBchoice","FL_70|FL_79","SB_advocate","FL_94|FL_89","Factual Quiz - Politics|Factual Quiz - Football","Q45|Q27","2|1","2|1",40.0124053955,-75.147102356,-1
"R_29n2p5EzDZhg9fA","Default Response Set","Anonymous",,,"69.131.228.55",0,2/5/2016 9:56,2/5/2016 10:04,1,1,1,"Yesterday, I turked - like I do every day since I depend on turking to supplement my Social Security, which isn't much.  I also took care of my animals - fed the goats and the ducks and the chickens in the morning, as well as the dogs and the cats.  In the afternoon, I did take a break from turking to talk on the phone with a friend of mine.  In the evening, I fed the animals again (just before dark) and then fixed dinner for myself - an omelet made from the eggs of my own chickens, chanterelle mushrooms that I went out to pick in the woods last fall and froze for later use, and cheese, and fried potatoes.  Yum!",1,1,42,2,4.16,4.16,5.414,1,2,5.572,5.572,7.78,1,,,,,,60,4.333,8.491,9.461,2,,,,,,90,3.234,5.37,6.618,2,,,,,,,,,,,"Carolina is likely more likely to win because until yesterday, I didn't even know who was playing.  So, I have no information or insight about who will win and the Panthers are just as likely - probably more so, than the Denver Broncos. So, nobody should listen to my uneducated prediction that Denver will win.",7.565,91.323,123.697,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,3.917,3.917,5.783,1,,,,,,90,3.451,7.04,7.798,3,1,1,155,1,60,4,4,1,4,1,1,"Joe Biden","Paul Ryan","Romney","Romney","Dick Short","Tom Swift","Seattle Seahawks","Miami Dolphins","Actually, I think John McCain won the NH Republican primary.  I got confused.  Go, Bernie!","SBchoice|NHchoice","FL_70|FL_79","SB_opposite","FL_94|FL_89","Factual Quiz - Football|Factual Quiz - Politics","Q45|Q27","1|2","2|1",46.6022033691,-122.6780014038,-1
"R_1lh3F2UJnbZ2lnE","Default Response Set","Anonymous",,,"67.190.102.205",0,2/5/2016 9:52,2/5/2016 10:04,1,1,1,"In the morning, I submitted an invoice for my job the day before. In the afternoon, I went to my job, which started at 1:00.  My job ended at about 9:30 p.m., and I arrived home by 10:30.",1,1,42,1,9.267,9.267,10.366,1,1,17.144,21.324,26.799,2,75,13.406,13.406,16.394,1,,,,,,80,8.262,8.262,11.081,1,,,,,,,,,,,"Carolina is more likely to win the Super Bowl because of Cam Newton.  He is the biggest, strongest, fastest quarterback ever, and their record of 17-1 proves how dominant they have been.  Even though Denver has the league's best defense statistically, they have not yet faced an offense with a quarterback who can not only throw with such strength and precision while so ably avoiding getting sacked, but also break through the line with incredible strength and speed for long rushes.  He's going to be very difficult to stop. Carolina's defense also has amazing playmakers, and I'm pretty sure they have the most interceptions in the league.",9.599,147.649,223.653,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,9.626,9.626,12.261,1,,,,,,80,4.787,4.787,7.984,1,,,,,,1,1,175,1,80,1,1,4,1,6,1,"Joe Biden","Don't know","Don't know","Don't know","Cam Newton","Peyton Manning","New England Patriots","Arizona Cardinals","Engaging, since I'm a big Denver fan but am worried that Carolina will win.  I guess it's embarrassing that I know more detail about football than politics, perhaps...","SBchoice|NHchoice","FL_70|FL_79","SB_advocate","FL_89|FL_94","Factual Quiz - Football|Factual Quiz - Politics","Q27|Q45","2|1","1|2",40.0496063232,-105.2769012451,-1
"R_27EbC5O5hH9idWD","Default Response Set","Anonymous",,,"198.137.20.4",0,2/5/2016 9:57,2/5/2016 10:04,1,1,1,"I woke up, showered, went to class, came home, said goodbye to my girlfriend (who was going to North Carolina), and played video games.",1,1,42,2,4.999,4.999,6.368,1,2,6.742,7.728,12.026,2,,,,,,75,5.266,5.266,7.562,1,,,,,,70,12.182,12.182,15.112,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Trump has a loyal following which is larger than his republican opponent.",14.899,14.899,75.868,1,,,,,,,,,,,75,4.913,4.913,10.064,1,,,,,,30,9.096,14.348,16.339,3,1,1,175,1,60,4,1,2,3,1,1,"Joe Biden","Ryan ","i don't know","don't know","don't know","don't know","don't know","don't know",,"SBchoice|NHchoice","FL_79|FL_70","NH_opposite","FL_94|FL_89","Factual Quiz - Politics|Factual Quiz - Football","Q27|Q45","2|1","2|1",33.9499053955,-83.375,-1
"R_1pmKHivHynE7K0i","Default Response Set","Anonymous",,,"164.109.64.200",0,2/5/2016 9:56,2/5/2016 10:04,1,1,1,"Yesterday morning i woke up and made breakfast. I like to eat breakfast before coming to work. After i ate i got dressed and drove to work. For the next 8 hours I did my normal job duties which consisted of keying employee time punches, answering emails and other office duties which my supervisor requested. After work i drove home. When i got home i made myself a sandwhich, watchted a little bit of TV then feel asleep. It was fairly stress free quiet day. The kind of day which I enjoy. Thank You ",1,1,42,2,4.972,4.972,5.815,1,1,5.233,5.233,14.686,1,,,,,,62,2.943,8.24,8.883,3,76,1.661,3.822,8.123,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"I went to the grocery store this past monday after work. I had a few items to buy so that I would have food for the lunch week. I got fruit, bread, and some vegatables to make me a salad. I also got me a yogurt for a snack. After I filled up my basket I went to the register. The store was very busy for a monday afternoon so I had to wait inline for a few minutes. When the cashier got to me, i said ""Hello"" made small talk about the store being super busy. After I paid for my items I got my bag and walked to my car. I put the items in my  car and drove home. ",11.227,11.227,134.188,1,,,,,,65,1.783,4.206,6.073,2,78,4.349,6.38,8.474,2,,,,,,1,1,145,1,77,1,6,1,4,2,1,"Joe Biden","Paul Ryan","Mitt Romney","Mitt Romney","Cam Newton","Payton Manning","New England Patriots","Arizona Cardinals","Thank you, that was fun. Have a great day. :-)","SBchoice|NHchoice","FL_70|FL_79","CONTROL","FL_94|FL_89","Factual Quiz - Football|Factual Quiz - Politics","Q45|Q27","1|2","2|1",38,-97,-1
"R_3qeTGaXENMQhsXC","Default Response Set","Anonymous",,,"68.224.203.127",0,2/5/2016 9:58,2/5/2016 10:04,1,1,1,"I woke up and cooked myself a nice bacon and eggs breakfast. Around noon, I headed over to my grandmother's house. I helped her out with things around the house and stayed for dinner. I then drove home, watched a college basketball game, and fell asleep.",1,1,42,1,2.852,2.852,3.655,1,2,6.362,6.362,7.332,1,60,3.578,3.578,4.405,1,,,,,,,,,,,70,7.576,7.576,11.037,1,,,,,,,,,,,,,,,,"While the Panthers are favored and appear to be the stronger team, anything can happen in a single game. Cam Newton could choke under the pressure, Peyton Manning could play godlike, you just never know.",7.192,7.192,70.529,1,,,,,,,,,,,,,,,,,,,,,,,,,,60,7.051,9.149,9.957,5,,,,,,,,,,,70,7.777,9.181,10.766,2,1,1,160,1,35,2,5,3,2,4,1,"Biden","Paul Ryan","John McCain","John McCain","Cam Newton","Peyton Manning","New England Patriots","Arizona Cardinals",,"SBchoice|NHchoice","FL_79|FL_70","SB_opposite","FL_94|FL_89","Factual Quiz - Politics|Factual Quiz - Football","Q27|Q45","2|1","2|1",41.9866027832,-72.25340271,-1
"R_23VUuXjeS5tP0k0","Default Response Set","Anonymous",,,"72.82.60.130",0,2/5/2016 9:53,2/5/2016 10:05,1,1,1,"I woke up around 11 A.M. and proceeded to let my dogs outside to use the bathroom. I let them back in, made a meal, and went online to do a few errands. I also worked on MTurk a little bit during the afternoon. During the night, I spent time with my family and ate tuna for dinner. For the rest of the night until bedtime, I did more work on MTurk and watched a little bit of television afterwards. ",1,1,42,2,3.376,3.376,4.555,1,1,9.108,9.108,10.892,1,,,,,,65,92.637,94.141,96.696,2,75,6.703,10.322,11.182,3,,,,,,"The reasoning behind my choice for the Broncos to beat the Panthers is because Peyton Manning will dissect that Panthers defense and play to their strengths. The Panthers as a whole may be the better team, but the Broncos defense is the best in the league and Wade Phillips has ways of making an opposing offense struggle. The Broncos antagonized Tom Brady in the championship game and I assume this will occur heavily in this game against the Panthers. ",8.888,141.59,142.718,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,6.2,8.811,12.545,2,70,7.628,7.628,9.466,1,,,,,,1,1,190,1,80,2,6,3,4,2,1,"Joe Biden","Paul Ryan","Jack Barnes","Mitt Romney","Cam Newton","Peyton Manning","New England Patriots","Arizona Cardinals","Great survey!","SBchoice|NHchoice","FL_79|FL_70","SB_advocate","FL_89|FL_94","Factual Quiz - Politics|Factual Quiz - Football","Q45|Q27","2|1","1|2",37.4449005127,-77.2983016968,-1
"R_tJVq4mdwdEMRPkl","Default Response Set","Anonymous",,,"68.99.131.120",0,2/5/2016 9:57,2/5/2016 10:05,1,1,1,"I made my children breakfast, packed their lunches, and drove them to school.  I then went to the grocery store as well as stopped at a craft store.  When I got home, I worked for several hours before taking a break to pick my children up from school.  After school, my family went for a walk and I made dinner.  In the evening, I attended a meeting at my children's school.",1,1,42,1,5.837,5.837,7.397,1,1,5.83,5.83,7.573,1,71,9.614,9.614,11.041,1,,,,,,82,11.03,11.03,14.319,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The last time I went to the store it was for the purpose of getting lunch items for my children's school lunches.  I picked up some basics like string cheese, yogurt, and granola bars.  The store was very empty since I went at 7:30 in the morning.  I passed only a few people in the aisles and the registers were empty when I went to check out.",5.228,5.228,88.321,1,71,5.085,5.085,6.264,1,,,,,,81,6.543,6.543,8.218,1,,,,,,1,1,165,1,40,4,2,2,4,1,1,"Joe Biden","don't know","John McCain","Mitt Romney","Cam Newton","Payton Manning","Patriots","Arizona Cardinals","thank you","SBchoice|NHchoice","FL_70|FL_79","CONTROL","FL_94|FL_89","Factual Quiz - Football|Factual Quiz - Politics","Q45|Q27","2|1","2|1",33.3527984619,-111.7890014648,-1
